source_lat,source_lon,dest_lat,dest_lon,distance_km,route_type,traffic_level,congestion_index,weather,hour,day_of_week,is_peak_hour,vehicle_type,load_weight,time_delay,delay_prob,risk_level
28.652433,77.440657,28.829744,77.1866,40.0,highway,High,0.993,Clear,19,Wednesday,1,Van,567,27.53,0.525,Medium
28.709918,77.096782,28.602012,77.051408,16.88,city,High,0.921,Clear,9,Thursday,1,Van,854,27.51,0.5624,Medium
28.631854,77.218716,28.689857,77.081405,18.74,highway,Low,0.276,Storm,9,Saturday,1,Van,980,20.97,0.417,Medium
28.537592,77.173966,28.729671,77.193149,23.75,mixed,Medium,0.515,Clear,20,Tuesday,1,Truck,1794,25.48,0.5305,Medium
28.556511,77.250816,28.756459,77.102288,38.74,city,Medium,0.626,Clear,0,Tuesday,0,Truck,1586,26.04,0.5026,Medium
28.665812,77.429769,28.665514,77.13521,38.38,highway,Low,0.348,Clear,0,Saturday,0,Bike,90,4.2,0.1464,Low
28.565761,77.347953,28.555879,77.384482,5.0,city,Low,0.258,Clear,22,Monday,0,Truck,1838,3.21,0.1176,Low
28.701585,77.203741,28.793788,77.341238,18.89,highway,Medium,0.68,Clear,0,Sunday,0,Bike,141,11.83,0.1737,Low
28.728019,77.167051,28.55492,77.253281,28.76,highway,Low,0.132,Rain,13,Thursday,0,Van,882,6.8,0.1159,Low
28.536426,77.321251,28.606556,77.352416,9.0,highway,Low,0.262,Clear,2,Tuesday,0,Truck,1130,2.0,0.0796,Low
28.858064,77.196371,28.576995,77.055229,40.0,city,Low,0.245,Clear,23,Friday,0,Truck,1992,15.58,0.2529,Medium
28.363925,77.329287,28.76201,77.324768,40.0,mixed,High,0.778,Clear,8,Friday,1,Van,636,35.44,0.7082,High
28.459124,77.024969,28.537166,77.370265,40.0,highway,Medium,0.418,Clear,11,Wednesday,0,Truck,1652,13.13,0.2349,Low
28.551538,77.37371,28.70279,77.194194,33.41,mixed,Low,0.175,Clear,0,Thursday,0,Bike,61,7.51,0.181,Low
28.422695,77.334332,28.609295,77.355595,24.11,city,High,0.977,Clear,13,Friday,0,Bike,72,20.0,0.3934,Medium
28.607455,77.385802,28.348051,77.314438,33.71,city,Low,0.109,Clear,16,Friday,0,Truck,1722,14.7,0.275,Low
28.65661,77.138313,28.620116,77.100719,7.39,highway,Low,0.203,Clear,17,Monday,1,Truck,1802,12.74,0.1931,Low
28.715515,77.119603,28.523294,77.396431,36.79,city,Low,0.117,Clear,0,Sunday,0,Bike,133,13.99,0.2712,Low
28.540858,77.206156,28.727025,77.079975,30.74,city,Low,0.173,Clear,15,Wednesday,0,Van,794,9.47,0.1898,Low
28.534864,77.394543,28.641818,77.514608,21.09,city,Low,0.228,Clear,5,Monday,0,Bike,93,7.84,0.168,Low
28.646385,77.473165,28.667288,77.420144,6.59,city,Medium,0.458,Rain,11,Monday,0,Truck,1376,16.66,0.3406,Medium
28.659907,77.038284,28.683005,77.140885,12.65,city,Low,0.14,Clear,16,Saturday,0,Van,630,5.97,0.1338,Low
28.669739,77.135412,28.625661,77.493122,37.73,city,Low,0.337,Clear,4,Sunday,0,Van,564,13.41,0.2637,Low
28.53742,77.400542,28.698771,77.449732,22.41,mixed,Low,0.314,Rain,2,Thursday,0,Van,514,15.59,0.3188,Medium
28.510258,77.209141,28.718851,77.174553,28.31,highway,Low,0.3,Clear,1,Tuesday,0,Bike,127,4.61,0.1206,Low
28.747045,77.095269,28.571985,77.333516,40.0,highway,Low,0.25,Rain,4,Tuesday,0,Truck,1608,12.0,0.1841,Low
28.562164,77.270109,28.47871,77.044976,30.08,highway,Medium,0.647,Rain,20,Wednesday,1,Bike,149,24.1,0.4825,Medium
28.652691,77.481639,28.396929,77.294753,37.96,highway,High,0.919,Storm,8,Tuesday,1,Van,812,41.83,0.8066,High
28.63981,77.470794,28.602483,77.185716,31.1,city,Medium,0.517,Clear,13,Thursday,0,Bike,148,14.61,0.253,Low
28.595465,77.324892,28.664035,77.434645,15.18,city,Medium,0.671,Storm,19,Friday,1,Truck,1421,40.64,0.863,High
28.682593,77.441457,28.735339,77.132258,37.7,highway,High,0.84,Rain,8,Sunday,1,Bike,91,42.4,0.8308,High
28.462363,77.030898,28.617744,77.364191,40.0,mixed,Medium,0.621,Rain,16,Sunday,0,Truck,1836,17.68,0.3054,Medium
28.665196,77.450433,28.657828,77.169057,39.75,city,Low,0.129,Clear,5,Wednesday,0,Van,844,13.29,0.2428,Low
28.60674,77.025791,28.701663,77.094824,13.48,highway,Medium,0.632,Clear,12,Thursday,0,Truck,1160,12.19,0.1922,Low
28.448799,77.002759,28.579084,77.320247,40.0,mixed,Low,0.357,Rain,6,Sunday,0,Van,755,18.2,0.3196,Medium
28.662578,77.221136,28.521468,77.1607,19.01,mixed,High,0.801,Clear,7,Friday,1,Van,868,32.89,0.7248,Medium
28.773558,77.327385,28.851888,77.207881,16.84,city,Low,0.191,Clear,3,Tuesday,0,Van,660,5.33,0.1415,Low
28.699616,77.18318,28.377434,77.311329,40.0,mixed,Medium,0.533,Clear,8,Thursday,1,Van,501,26.17,0.4893,Medium
28.454326,77.036691,28.521882,77.182301,18.04,city,High,0.79,Clear,10,Saturday,1,Truck,1189,23.41,0.4259,Medium
28.667478,77.027135,28.651377,77.512709,40.0,highway,High,0.937,Clear,20,Friday,1,Truck,1171,31.33,0.6812,Medium
28.737601,77.103618,28.529624,77.390511,40.0,mixed,High,0.978,Rain,21,Saturday,1,Van,737,47.47,0.9048,High
28.388791,77.327796,28.762098,77.11325,40.0,city,Medium,0.68,Clear,11,Monday,0,Van,625,25.29,0.4974,Medium
28.65374,77.467973,28.541571,77.178743,39.27,mixed,Low,0.118,Rain,4,Monday,0,Truck,1146,21.96,0.4221,Medium
28.619847,77.070934,28.53529,77.353588,40.0,mixed,Low,0.314,Clear,2,Sunday,0,Van,888,13.71,0.268,Low
28.462688,77.021736,28.436197,77.049644,5.0,highway,High,0.964,Clear,14,Wednesday,0,Bike,129,17.03,0.3086,Medium
28.843223,77.229239,28.446787,77.01606,40.0,city,Low,0.243,Clear,22,Saturday,0,Truck,1576,14.1,0.2161,Low
28.63669,77.249727,28.662169,77.457611,25.28,highway,Low,0.258,Clear,0,Sunday,0,Bike,142,3.46,0.0939,Low
28.663672,77.442525,28.516321,77.382588,20.55,mixed,High,0.824,Clear,20,Wednesday,1,Truck,1572,25.29,0.5296,Medium
28.513076,77.178376,28.532689,77.29255,15.18,city,Low,0.247,Clear,13,Monday,0,Bike,105,3.59,0.0743,Low
28.53416,77.165786,28.704495,77.402168,34.88,mixed,Low,0.267,Clear,22,Monday,0,Van,789,11.34,0.1814,Low
28.662472,77.450146,28.76923,77.297229,28.02,city,Low,0.1,Rain,16,Thursday,0,Truck,1771,24.47,0.5025,Medium
28.738006,77.163403,28.536762,77.408771,35.9,city,Low,0.359,Clear,4,Friday,0,Bike,96,8.22,0.1758,Low
28.678247,77.065157,28.698662,77.155116,10.44,mixed,Medium,0.673,Clear,14,Friday,0,Van,551,7.47,0.1457,Low
28.691711,77.181766,28.561416,77.308617,27.3,mixed,Medium,0.667,Rain,11,Saturday,0,Truck,1547,27.83,0.5716,Medium
28.768589,77.317299,28.740289,77.193198,17.56,highway,Low,0.157,Clear,20,Saturday,1,Bike,147,8.83,0.161,Low
28.640164,77.101132,28.52041,77.373354,35.5,highway,High,0.752,Clear,19,Friday,1,Van,892,39.31,0.7794,High
28.621305,77.353013,28.580058,77.315151,7.52,city,Low,0.161,Clear,0,Friday,0,Van,863,3.49,0.084,Low
28.682888,77.410943,28.66377,77.47606,9.99,mixed,Low,0.127,Clear,23,Saturday,0,Van,515,2.08,0.0728,Low
28.648465,77.144152,28.348842,77.320432,40.0,highway,Medium,0.463,Clear,23,Sunday,0,Van,582,10.16,0.1811,Low
28.561161,77.322478,28.450401,77.043099,40.0,city,High,0.817,Clear,19,Monday,1,Van,799,40.33,0.7921,High
28.596744,77.030897,28.66957,77.440566,40.0,city,High,0.735,Clear,1,Monday,0,Truck,1622,31.35,0.6417,Medium
28.590616,77.297902,28.745669,77.095343,29.83,highway,Medium,0.679,Clear,16,Friday,0,Van,556,12.76,0.2414,Low
28.649801,77.475401,28.763475,77.300793,29.5,mixed,High,0.946,Clear,7,Thursday,1,Van,524,34.54,0.704,Medium
28.689516,77.166062,28.520694,77.384613,40.0,city,High,0.955,Clear,21,Sunday,1,Truck,1198,39.48,0.8183,High
28.672184,77.221262,28.860126,77.226654,27.52,mixed,Low,0.131,Rain,2,Tuesday,0,Bike,73,12.38,0.2005,Low
28.675268,77.242779,28.785726,77.096697,21.93,city,Low,0.111,Rain,3,Friday,0,Bike,123,12.54,0.2281,Low
28.578228,77.345129,28.803081,77.316397,36.42,city,High,0.958,Clear,20,Sunday,1,Van,629,38.51,0.8128,High
28.633206,77.108322,28.791679,77.325903,34.93,city,High,0.892,Storm,7,Sunday,1,Van,976,67.42,0.99,High
28.703652,77.155064,28.55192,77.29071,26.91,city,Low,0.15,Clear,10,Wednesday,1,Truck,1528,18.35,0.3386,Medium
28.54367,77.403929,28.706164,77.18123,35.28,city,Low,0.137,Rain,6,Monday,0,Bike,91,18.49,0.3735,Medium
28.469115,77.019602,28.606787,77.042007,18.11,city,Medium,0.506,Rain,8,Friday,1,Truck,1812,24.59,0.5028,Medium
28.545942,77.375992,28.342693,77.345405,30.84,city,Low,0.348,Rain,19,Friday,1,Van,578,27.84,0.5502,Medium
28.724269,77.08404,28.537062,77.381575,40.0,city,Low,0.392,Storm,19,Thursday,1,Truck,1759,41.55,0.8554,High
28.641328,77.505476,28.755114,77.332631,22.99,highway,Low,0.394,Clear,1,Wednesday,0,Truck,1158,4.48,0.0815,Low
28.852297,77.193484,28.641907,77.070358,28.53,city,High,0.79,Clear,20,Monday,1,Van,949,41.03,0.863,High
28.607182,77.029147,28.747034,77.100433,23.12,city,High,0.72,Rain,2,Monday,0,Bike,128,33.57,0.689,Medium
28.63282,77.193726,28.511846,77.380662,26.5,mixed,Medium,0.541,Clear,8,Wednesday,1,Bike,56,23.27,0.4182,Medium
28.396135,77.307736,28.662,77.163797,39.97,mixed,High,0.872,Clear,5,Sunday,0,Truck,1233,37.0,0.7941,High
28.607863,77.050539,28.687502,77.108562,12.64,mixed,High,0.775,Clear,10,Saturday,1,Bike,55,26.13,0.5506,Medium
28.4866,77.042616,28.637933,77.232115,36.36,highway,Low,0.326,Rain,4,Wednesday,0,Truck,1796,11.68,0.208,Low
28.660342,77.495469,28.656265,77.242181,28.7,mixed,Medium,0.524,Rain,13,Thursday,0,Truck,1207,23.78,0.4313,Medium
28.413159,77.316598,28.733629,77.173777,40.0,highway,Low,0.378,Clear,11,Friday,0,Van,808,6.11,0.1436,Low
28.649903,77.167575,28.679189,77.449759,35.32,city,Medium,0.612,Rain,11,Tuesday,0,Van,913,26.02,0.5401,Medium
28.645001,77.079274,28.43725,77.026405,30.79,city,Low,0.122,Clear,1,Tuesday,0,Bike,92,13.57,0.2378,Low
28.845226,77.193316,28.644032,77.103178,34.43,city,Medium,0.494,Clear,7,Wednesday,1,Truck,1088,28.2,0.5708,Medium
28.669568,77.242305,28.596011,77.361025,20.76,mixed,Low,0.292,Clear,23,Wednesday,0,Van,800,6.66,0.1516,Low
28.445217,77.02616,28.518541,77.176069,18.16,city,High,0.778,Clear,9,Sunday,1,Van,826,27.18,0.5747,Medium
28.680432,77.171004,28.727554,77.203474,7.24,highway,Low,0.225,Clear,22,Sunday,0,Van,528,2.0,0.0994,Low
28.409634,77.33363,28.591489,77.326238,26.15,city,Low,0.261,Clear,1,Friday,0,Truck,1339,9.52,0.1734,Low
28.773776,77.120312,28.520369,77.249893,40.0,mixed,Medium,0.475,Clear,8,Saturday,1,Bike,148,18.57,0.3743,Medium
28.561768,77.309561,28.744326,77.16309,33.09,city,Medium,0.666,Clear,12,Tuesday,0,Van,704,19.63,0.3663,Medium
28.607963,77.06523,28.614309,77.186831,17.6,highway,Low,0.111,Clear,6,Thursday,0,Bike,147,2.34,0.104,Low
28.662354,77.254173,28.625516,77.498061,32.15,city,Medium,0.575,Rain,16,Saturday,0,Bike,132,26.82,0.5503,Medium
28.349183,77.331186,28.681154,77.182129,40.0,highway,Low,0.133,Clear,5,Friday,0,Van,979,7.82,0.1205,Low
28.736531,77.099582,28.595631,77.064507,21.71,highway,Medium,0.481,Clear,14,Saturday,0,Van,985,11.56,0.207,Low
28.614824,77.035684,28.704612,77.109566,13.31,highway,High,0.957,Clear,14,Wednesday,0,Van,763,14.18,0.2644,Low
28.533212,77.16933,28.668356,77.254332,22.91,city,Medium,0.542,Rain,20,Friday,1,Truck,1386,38.81,0.8203,High
28.619593,77.098642,28.61639,77.206719,13.83,city,Low,0.397,Clear,1,Wednesday,0,Truck,1319,6.94,0.1203,Low
28.687154,77.122948,28.520229,77.282827,31.86,mixed,Low,0.349,Clear,2,Monday,0,Van,850,10.68,0.1631,Low
28.664934,77.437762,28.732513,77.113821,40.0,mixed,Medium,0.632,Storm,7,Sunday,1,Van,636,36.59,0.7277,High
28.656785,77.031504,28.659342,77.514046,40.0,highway,Low,0.296,Clear,3,Friday,0,Truck,1332,9.64,0.1831,Low
28.575997,77.343778,28.684067,77.430758,18.9,city,High,0.842,Clear,20,Friday,1,Truck,1065,27.1,0.5633,Medium
28.476075,77.045981,28.511383,77.366482,40.0,highway,Low,0.146,Storm,2,Thursday,0,Van,544,15.78,0.2948,Medium
28.773963,77.324387,28.683637,77.164516,20.76,highway,Medium,0.531,Storm,4,Saturday,0,Truck,1180,20.4,0.3929,Medium
28.680835,77.478569,28.594068,77.219115,30.2,highway,Low,0.305,Clear,3,Saturday,0,Bike,87,3.41,0.1213,Low
28.631722,77.489634,28.639017,77.078053,40.0,mixed,Low,0.29,Clear,23,Friday,0,Bike,131,9.08,0.2022,Low
28.660274,77.439825,28.544788,77.345306,18.13,mixed,High,0.708,Clear,18,Saturday,1,Truck,1424,21.76,0.4118,Medium
28.767213,77.125895,28.801441,77.297179,22.96,city,High,0.891,Clear,10,Thursday,1,Truck,1304,30.64,0.6044,Medium
28.830177,77.184434,28.661031,77.45899,40.0,city,Medium,0.432,Rain,5,Monday,0,Van,897,31.57,0.6593,Medium
28.418875,77.322085,28.700341,77.408215,36.55,highway,High,0.793,Clear,10,Friday,1,Van,729,19.81,0.3623,Medium
28.46885,77.010004,28.504419,77.170893,17.86,city,Low,0.182,Clear,2,Monday,0,Bike,135,5.11,0.1501,Low
28.631933,77.391308,28.787223,77.29765,21.45,city,Low,0.101,Clear,5,Wednesday,0,Truck,1546,14.04,0.2659,Low
28.777634,77.332998,28.615025,77.393514,26.93,highway,Medium,0.7,Clear,16,Wednesday,0,Bike,91,8.84,0.1998,Low
28.551355,77.258066,28.7711,77.093315,40.0,city,Medium,0.594,Storm,2,Monday,0,Truck,1741,37.78,0.7733,High
28.725165,77.123206,28.761672,77.130241,5.0,city,Low,0.33,Rain,12,Friday,0,Bike,136,4.61,0.1316,Low
28.772837,77.131883,28.350779,77.313021,40.0,city,Low,0.16,Clear,23,Monday,0,Van,616,15.16,0.3062,Medium
28.543011,77.290001,28.648662,77.096852,32.19,mixed,Low,0.315,Clear,15,Thursday,0,Bike,81,4.96,0.0796,Low
28.532754,77.249411,28.682681,77.113978,30.09,highway,Low,0.122,Rain,1,Sunday,0,Bike,107,8.0,0.13,Low
28.764745,77.301478,28.574243,77.319352,26.17,city,Low,0.258,Clear,23,Friday,0,Truck,1584,14.74,0.2546,Low
28.846156,77.18743,28.546707,77.249264,40.0,highway,Low,0.12,Clear,1,Monday,0,Truck,1013,9.93,0.2094,Low
28.398525,77.308684,28.609453,77.232977,26.56,city,Low,0.201,Clear,22,Wednesday,0,Truck,1844,15.51,0.2995,Medium
28.611411,77.069975,28.631242,77.38576,32.69,highway,Medium,0.428,Clear,23,Thursday,0,Van,631,13.94,0.2188,Low
28.513921,77.374666,28.465639,77.008712,40.0,mixed,Medium,0.515,Clear,1,Thursday,0,Truck,1599,19.69,0.3426,Medium
28.581109,77.313001,28.677677,77.445016,20.64,highway,High,0.783,Clear,7,Saturday,1,Bike,51,22.64,0.4808,Medium
28.467329,77.008462,28.423048,77.335451,40.0,city,Low,0.337,Storm,3,Wednesday,0,Bike,50,27.64,0.5751,Medium
28.818438,77.190354,28.553534,77.331292,34.19,highway,Low,0.375,Rain,16,Tuesday,0,Van,882,11.44,0.2066,Low
28.558817,77.26429,28.849388,77.191482,40.0,city,Low,0.296,Clear,16,Wednesday,0,Truck,1145,17.14,0.3423,Medium
28.658399,77.149129,28.532717,77.394004,38.75,city,High,0.715,Rain,8,Wednesday,1,Bike,141,47.55,0.8709,High
28.481291,77.035493,28.599026,77.373682,40.0,city,Low,0.391,Clear,3,Sunday,0,Van,575,19.83,0.4061,Medium
28.673537,77.172859,28.65047,77.466463,37.52,highway,High,0.831,Storm,19,Sunday,1,Van,578,34.77,0.7345,Medium
28.606797,77.204744,28.858406,77.213473,35.1,city,Medium,0.664,Clear,19,Monday,1,Truck,1358,27.11,0.589,Medium
28.657579,77.031893,28.473609,77.040144,29.72,city,High,0.913,Clear,20,Wednesday,1,Truck,1578,38.35,0.821,High
28.479345,77.006004,28.490643,77.039172,5.0,highway,High,0.79,Clear,14,Thursday,0,Bike,134,21.96,0.4324,Medium
28.381181,77.326834,28.659784,77.227299,35.85,mixed,Medium,0.526,Clear,13,Friday,0,Truck,1593,16.27,0.2821,Medium
28.558491,77.270439,28.684696,77.472547,26.76,city,High,0.7,Clear,10,Monday,1,Van,600,37.9,0.811,High
28.532888,77.189975,28.605118,77.347952,21.22,city,High,0.826,Rain,10,Saturday,1,Bike,124,30.96,0.6585,Medium
28.687074,77.144099,28.735178,77.194684,9.41,city,Low,0.154,Storm,4,Wednesday,0,Van,762,23.63,0.5003,Medium
28.574049,77.3309,28.375593,77.32412,32.51,mixed,Medium,0.516,Rain,14,Wednesday,0,Truck,1433,21.84,0.3931,Medium
28.727703,77.126771,28.701848,77.405369,40.0,highway,High,0.958,Rain,7,Sunday,1,Van,981,32.57,0.643,Medium
28.48556,77.006743,28.73607,77.179463,40.0,city,High,0.948,Rain,20,Friday,1,Van,678,40.93,0.8263,High
28.665376,77.049297,28.540641,77.172114,26.57,highway,Low,0.201,Rain,20,Tuesday,1,Van,775,23.86,0.4661,Medium
28.764472,77.100514,28.531399,77.18022,36.54,highway,Medium,0.47,Clear,15,Wednesday,0,Truck,1118,9.33,0.1954,Low
28.646564,77.475469,28.350697,77.301267,40.0,city,Medium,0.646,Clear,19,Friday,1,Van,913,25.89,0.485,Medium
28.627604,77.370708,28.403013,77.29425,32.3,city,Medium,0.426,Rain,0,Thursday,0,Van,612,25.76,0.5514,Medium
28.644286,77.466271,28.602116,77.203034,37.5,city,High,0.733,Rain,18,Friday,1,Truck,1440,59.29,0.9713,High
28.662336,77.469392,28.592551,77.312293,18.53,city,High,0.917,Rain,17,Saturday,1,Bike,138,29.74,0.6246,Medium
28.768269,77.114478,28.662046,77.450096,40.0,mixed,High,0.912,Rain,10,Sunday,1,Truck,1361,42.09,0.8559,High
28.343181,77.320154,28.72619,77.132187,40.0,city,Medium,0.496,Rain,7,Sunday,1,Van,785,34.34,0.6957,Medium
28.473206,77.047525,28.669131,77.177887,37.81,mixed,High,0.706,Clear,17,Friday,1,Van,898,40.86,0.8188,High
28.550473,77.326978,28.532602,77.404769,10.46,mixed,Medium,0.585,Clear,2,Thursday,0,Truck,1480,8.53,0.1649,Low
28.676328,77.065911,28.66889,77.167292,13.91,highway,Medium,0.443,Clear,3,Friday,0,Van,807,6.02,0.1104,Low
28.62621,77.083294,28.559681,77.340403,32.97,mixed,Low,0.277,Clear,16,Thursday,0,Truck,1259,9.76,0.1713,Low
28.554441,77.326305,28.821295,77.231287,37.42,mixed,Low,0.311,Storm,14,Saturday,0,Bike,87,26.12,0.4914,Medium
28.446709,77.011512,28.57231,77.324072,36.27,highway,Low,0.236,Clear,5,Friday,0,Truck,1931,8.47,0.1992,Low
28.688029,77.471583,28.646869,77.149402,40.0,city,Medium,0.408,Clear,13,Wednesday,0,Van,646,18.78,0.3661,Medium
28.607376,77.036088,28.523917,77.250153,32.49,city,Low,0.336,Rain,9,Thursday,1,Van,691,27.17,0.566,Medium
28.514539,77.20028,28.446389,77.025286,22.83,highway,High,0.884,Clear,19,Wednesday,1,Van,841,25.29,0.4752,Medium
28.483624,77.026235,28.779041,77.333508,40.0,highway,Medium,0.543,Rain,7,Thursday,1,Van,939,26.43,0.5255,Medium
28.762687,77.122433,28.597536,77.312591,29.0,mixed,Medium,0.511,Clear,23,Thursday,0,Van,707,17.43,0.3171,Medium
28.772477,77.101591,28.53082,77.400566,40.0,mixed,Low,0.361,Rain,4,Thursday,0,Truck,1105,18.95,0.3209,Medium
28.627583,77.227477,28.675537,77.427189,27.45,highway,Low,0.345,Rain,0,Monday,0,Truck,1319,15.69,0.3,Medium
28.703228,77.071302,28.776681,77.313301,34.56,highway,Medium,0.576,Rain,8,Thursday,1,Truck,1056,18.27,0.3485,Medium
28.743147,77.108878,28.791295,77.112202,5.8,highway,Low,0.316,Clear,5,Tuesday,0,Truck,1077,2.0,0.0924,Low
28.824769,77.214216,28.631263,77.190082,25.32,mixed,High,0.705,Rain,8,Friday,1,Truck,1507,36.27,0.7773,High
28.676869,77.412068,28.632586,77.211569,25.07,city,High,0.72,Storm,9,Tuesday,1,Bike,115,49.5,0.951,High
28.76534,77.142596,28.478657,77.04791,40.0,mixed,High,0.764,Clear,20,Wednesday,1,Truck,1320,48.0,0.9173,High
28.615902,77.039315,28.416588,77.301007,36.11,highway,High,0.858,Clear,8,Saturday,1,Van,822,26.45,0.5617,Medium
28.613404,77.064408,28.732535,77.20436,23.76,highway,Low,0.292,Clear,2,Sunday,0,Bike,77,3.19,0.0668,Low
28.597357,77.193105,28.678468,77.164497,13.49,highway,Low,0.175,Rain,23,Thursday,0,Van,957,8.29,0.1822,Low
28.453169,77.018866,28.602167,77.369514,40.0,city,Low,0.299,Rain,23,Thursday,0,Van,598,23.66,0.4392,Medium
28.487697,77.033721,28.544879,77.403722,40.0,city,Medium,0.423,Clear,20,Thursday,1,Van,922,26.69,0.5071,Medium
28.463095,77.009219,28.632033,77.345387,40.0,mixed,Medium,0.59,Clear,19,Saturday,1,Bike,100,23.55,0.4969,Medium
28.405871,77.303282,28.656923,77.467703,40.0,mixed,Medium,0.667,Clear,12,Friday,0,Truck,1416,23.81,0.4833,Medium
28.661996,77.248597,28.766361,77.312227,19.16,mixed,Medium,0.514,Storm,14,Thursday,0,Truck,1715,28.98,0.6328,Medium
28.759879,77.302735,28.626132,77.089721,36.75,mixed,Low,0.207,Rain,17,Thursday,1,Van,591,26.42,0.5202,Medium
28.735938,77.179984,28.445271,77.051038,40.0,city,Low,0.302,Clear,22,Tuesday,0,Truck,1412,19.14,0.3399,Medium
28.640519,77.469106,28.682813,77.060404,40.0,highway,Low,0.229,Storm,23,Saturday,0,Bike,87,15.51,0.2583,Medium
28.461291,77.00982,28.663278,77.218549,37.63,highway,High,0.953,Clear,7,Friday,1,Van,788,26.15,0.5366,Medium
28.52776,77.204192,28.776982,77.112958,34.14,highway,Medium,0.444,Clear,14,Friday,0,Van,566,10.15,0.2119,Low
28.66292,77.060807,28.540013,77.198599,23.06,highway,Low,0.207,Storm,4,Wednesday,0,Truck,1664,19.1,0.3369,Medium
28.458746,77.006989,28.588246,77.311808,35.4,highway,Medium,0.561,Clear,0,Wednesday,0,Van,894,14.01,0.2236,Low
28.385804,77.319145,28.671647,77.231496,34.71,city,Low,0.356,Rain,1,Tuesday,0,Van,856,26.32,0.5502,Medium
28.362242,77.306406,28.788627,77.32124,40.0,mixed,Low,0.333,Clear,4,Tuesday,0,Truck,1142,14.06,0.2539,Low
28.626539,77.102066,28.614942,77.363564,37.1,mixed,Medium,0.505,Storm,13,Saturday,0,Van,596,28.35,0.5794,Medium
28.591732,77.189929,28.567295,77.069305,17.9,mixed,Low,0.351,Clear,2,Saturday,0,Van,910,4.5,0.0873,Low
28.624936,77.39056,28.606872,77.063404,40.0,city,Low,0.345,Clear,12,Wednesday,0,Van,807,16.47,0.3251,Medium
28.474621,77.011822,28.471756,77.028205,5.0,city,Low,0.379,Rain,11,Tuesday,0,Truck,1490,11.95,0.1741,Low
28.462734,77.050652,28.853433,77.220248,40.0,mixed,Low,0.322,Clear,13,Thursday,0,Van,612,8.72,0.1445,Low
28.537022,77.16482,28.628202,77.369785,30.18,highway,High,0.789,Clear,9,Sunday,1,Van,623,30.07,0.595,Medium
28.524465,77.260417,28.484879,77.044398,22.92,city,Low,0.272,Clear,1,Monday,0,Van,776,8.88,0.2003,Low
28.757769,77.115685,28.468258,77.02596,36.28,highway,Low,0.389,Clear,1,Monday,0,Van,927,5.26,0.1139,Low
28.635342,77.229501,28.627273,77.367073,19.34,city,Low,0.147,Clear,6,Tuesday,0,Truck,1994,9.22,0.1577,Low
28.747299,77.124079,28.710301,77.439686,35.52,city,High,0.833,Rain,21,Monday,1,Van,705,50.25,0.9408,High
28.667499,77.449641,28.571164,77.330185,23.62,city,Medium,0.568,Rain,11,Saturday,0,Van,594,22.76,0.444,Medium
28.707716,77.162576,28.567016,77.32008,24.7,city,Medium,0.546,Rain,23,Sunday,0,Bike,57,22.99,0.4202,Medium
28.766794,77.33909,28.643901,77.366233,17.4,mixed,Low,0.256,Clear,11,Wednesday,0,Van,755,5.24,0.0917,Low
28.532366,77.391859,28.486874,77.00912,40.0,mixed,Low,0.2,Clear,2,Friday,0,Van,767,7.2,0.1387,Low
28.674856,77.037314,28.583953,77.297635,40.0,city,Low,0.324,Clear,22,Sunday,0,Van,925,16.92,0.3176,Medium
28.695316,77.035209,28.659352,77.255345,26.05,city,Medium,0.486,Clear,20,Sunday,1,Truck,1948,19.05,0.3445,Medium
28.704095,77.188095,28.67868,77.044895,17.42,mixed,High,0.877,Clear,21,Sunday,1,Van,705,27.36,0.5769,Medium
28.595883,77.321157,28.645178,77.220274,16.86,city,Medium,0.468,Clear,10,Wednesday,1,Van,505,23.51,0.4236,Medium
28.414861,77.301453,28.573122,77.343469,19.96,highway,Low,0.353,Clear,23,Thursday,0,Bike,130,2.86,0.082,Low
28.777074,77.320149,28.631211,77.222367,22.24,mixed,High,0.949,Clear,8,Saturday,1,Van,684,39.51,0.8049,High
28.679797,77.044718,28.543678,77.247145,31.46,mixed,High,0.792,Clear,7,Sunday,1,Bike,92,39.37,0.827,High
28.465004,77.045157,28.714741,77.093383,30.56,city,High,0.839,Clear,17,Monday,1,Van,669,35.08,0.7328,High
28.612815,77.03699,28.74296,77.1183,23.02,highway,Medium,0.603,Clear,15,Friday,0,Truck,1726,9.43,0.1578,Low
28.600649,77.355813,28.557469,77.269425,12.65,highway,High,0.773,Clear,18,Saturday,1,Truck,1550,23.99,0.4981,Medium
28.64743,77.445748,28.527394,77.253906,30.32,mixed,Medium,0.558,Rain,15,Tuesday,0,Van,677,18.92,0.3504,Medium
28.668677,77.407632,28.649569,77.477558,8.95,city,Medium,0.573,Clear,10,Sunday,1,Van,537,20.42,0.4239,Medium
28.601588,77.349288,28.54912,77.25441,13.73,mixed,Low,0.211,Clear,8,Thursday,1,Bike,73,13.56,0.2251,Low
28.756799,77.121423,28.570067,77.328589,31.82,city,High,0.971,Clear,19,Saturday,1,Van,900,37.07,0.7428,High
28.551081,77.284131,28.775348,77.113816,34.37,mixed,Low,0.11,Rain,14,Thursday,0,Van,928,15.77,0.2632,Medium
28.862506,77.210434,28.63966,77.510642,40.0,city,Medium,0.64,Rain,17,Thursday,1,Truck,1576,48.76,0.9548,High
28.512287,77.398386,28.586362,77.31983,14.79,highway,Medium,0.464,Clear,8,Thursday,1,Bike,96,10.46,0.2069,Low
